ID,Title,Difficulty,Acceptance,Companies,CompanyCount,AvgFrequency,LeetCodeLink
1,Two Sum,Easy,45.6%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Nvidia, Oracle, Samsung, Spotify, Uber, X",14,2.26,https://leetcode.com/problems/two-sum
146,LRU Cache,Medium,33.2%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Nvidia, Oracle, Spotify, Uber, X",13,2.112,https://leetcode.com/problems/lru-cache
200,Number of Islands,Medium,46.8%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Nvidia, Oracle, Spotify, Uber, X",13,1.989,https://leetcode.com/problems/number-of-islands
20,Valid Parentheses,Easy,39.0%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Samsung, Spotify, Uber, X",13,1.478,https://leetcode.com/problems/valid-parentheses
56,Merge Intervals,Medium,39.3%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Netflix, Oracle, Uber, X",12,1.887,https://leetcode.com/problems/merge-intervals
23,Merge k Sorted Lists,Hard,40.2%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Nvidia, Oracle, Uber, X",12,1.881,https://leetcode.com/problems/merge-k-sorted-lists
33,Search in Rotated Sorted Array,Medium,34.5%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Nvidia, Oracle, Samsung, Uber",12,1.453,https://leetcode.com/problems/search-in-rotated-sorted-array
206,Reverse Linked List,Easy,62.5%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Nvidia, Oracle, Spotify, Uber, X",12,1.14,https://leetcode.com/problems/reverse-linked-list
706,Design HashMap,Easy,61.3%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Nvidia, Oracle, Uber, X",12,0.477,https://leetcode.com/problems/design-hashmap
42,Trapping Rain Water,Hard,48.9%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Nvidia, Oracle, Uber, X",11,2.121,https://leetcode.com/problems/trapping-rain-water
76,Minimum Window Substring,Hard,34.6%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber, X",11,1.856,https://leetcode.com/problems/minimum-window-substring
53,Maximum Subarray,Easy,46.5%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Nvidia, Oracle, Uber",11,1.618,https://leetcode.com/problems/maximum-subarray
380,Insert Delete GetRandom O(1),Medium,47.5%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber, X",11,1.542,https://leetcode.com/problems/insert-delete-getrandom-o1
3,Longest Substring Without Repeating Characters,Medium,30.4%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Samsung, Spotify, Uber",11,1.426,https://leetcode.com/problems/longest-substring-without-repeating-characters
21,Merge Two Sorted Lists,Easy,53.5%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Samsung, Uber",11,1.347,https://leetcode.com/problems/merge-two-sorted-lists
215,Kth Largest Element in an Array,Medium,55.4%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Spotify, Uber",11,1.31,https://leetcode.com/problems/kth-largest-element-in-an-array
127,Word Ladder,Medium,29.6%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Samsung, Spotify, Uber",11,1.291,https://leetcode.com/problems/word-ladder
57,Insert Interval,Hard,33.5%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber, X",11,1.256,https://leetcode.com/problems/insert-interval
295,Find Median from Data Stream,Hard,44.3%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Netflix, Oracle, Uber, X",11,1.24,https://leetcode.com/problems/find-median-from-data-stream
88,Merge Sorted Array,Easy,39.4%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Netflix, Oracle, Uber",11,1.179,https://leetcode.com/problems/merge-sorted-array
8,String to Integer (atoi),Medium,15.4%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Nvidia, Oracle, Uber",11,1.126,https://leetcode.com/problems/string-to-integer-atoi
22,Generate Parentheses,Medium,62.7%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Nvidia, Samsung, Spotify, Uber",11,1.037,https://leetcode.com/problems/generate-parentheses
155,Min Stack,Easy,44.5%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Netflix, Oracle, Uber",11,0.795,https://leetcode.com/problems/min-stack
101,Symmetric Tree,Easy,46.8%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber, X",11,0.503,https://leetcode.com/problems/symmetric-tree
981,Time Based Key-Value Store,Medium,53.1%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Netflix, Oracle, Uber, X",11,0.451,https://leetcode.com/problems/time-based-key-value-store
70,Climbing Stairs,Easy,47.8%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Nvidia, Oracle, Uber",11,0.321,https://leetcode.com/problems/climbing-stairs
15,3Sum,Medium,26.8%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Samsung, Uber",10,2.043,https://leetcode.com/problems/3sum
2,Add Two Numbers,Medium,33.9%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Nvidia, Oracle, Uber",10,1.988,https://leetcode.com/problems/add-two-numbers
10,Regular Expression Matching,Hard,26.8%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber, X",10,1.987,https://leetcode.com/problems/regular-expression-matching
341,Flatten Nested List Iterator,Medium,52.9%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber, X",10,1.972,https://leetcode.com/problems/flatten-nested-list-iterator
238,Product of Array Except Self,Medium,60.1%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",10,1.82,https://leetcode.com/problems/product-of-array-except-self
5,Longest Palindromic Substring,Medium,29.5%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Samsung, Uber",10,1.745,https://leetcode.com/problems/longest-palindromic-substring
139,Word Break,Medium,40.1%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber, X",10,1.672,https://leetcode.com/problems/word-break
91,Decode Ways,Medium,24.7%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber, X",10,1.632,https://leetcode.com/problems/decode-ways
236,Lowest Common Ancestor of a Binary Tree,Medium,45.7%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",10,1.604,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree
121,Best Time to Buy and Sell Stock,Easy,50.5%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",10,1.603,https://leetcode.com/problems/best-time-to-buy-and-sell-stock
54,Spiral Matrix,Medium,34.1%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",10,1.479,https://leetcode.com/problems/spiral-matrix
98,Validate Binary Search Tree,Medium,27.8%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",10,1.366,https://leetcode.com/problems/validate-binary-search-tree
560,Subarray Sum Equals K,Medium,43.9%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",10,1.325,https://leetcode.com/problems/subarray-sum-equals-k
239,Sliding Window Maximum,Hard,43.0%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber, X",10,1.251,https://leetcode.com/problems/sliding-window-maximum
13,Roman to Integer,Easy,55.7%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",10,1.231,https://leetcode.com/problems/roman-to-integer
34,Find First and Last Position of Element in Sorted Array,Medium,36.2%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Netflix, Oracle, Uber",10,1.177,https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array
125,Valid Palindrome,Easy,36.7%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",10,1.152,https://leetcode.com/problems/valid-palindrome
32,Longest Valid Parentheses,Hard,28.4%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Samsung, Uber",10,1.033,https://leetcode.com/problems/longest-valid-parentheses
46,Permutations,Medium,63.5%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",10,1.027,https://leetcode.com/problems/permutations
12,Integer to Roman,Medium,55.1%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, X",10,0.995,https://leetcode.com/problems/integer-to-roman
199,Binary Tree Right Side View,Medium,54.1%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Nvidia, Oracle, Uber",10,0.987,https://leetcode.com/problems/binary-tree-right-side-view
128,Longest Consecutive Sequence,Hard,45.1%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Spotify, Uber",10,0.986,https://leetcode.com/problems/longest-consecutive-sequence
102,Binary Tree Level Order Traversal,Medium,54.6%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",10,0.948,https://leetcode.com/problems/binary-tree-level-order-traversal
114,Flatten Binary Tree to Linked List,Medium,49.3%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Nvidia, Oracle, Uber",10,0.891,https://leetcode.com/problems/flatten-binary-tree-to-linked-list
235,Lowest Common Ancestor of a Binary Search Tree,Easy,49.9%,"Adobe, Amazon, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber, X",10,0.889,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree
36,Valid Sudoku,Medium,48.7%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber, X",10,0.863,https://leetcode.com/problems/valid-sudoku
692,Top K Frequent Words,Medium,51.8%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",10,0.854,https://leetcode.com/problems/top-k-frequent-words
322,Coin Change,Medium,35.5%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",10,0.826,https://leetcode.com/problems/coin-change
50,Pow(x;n),Medium,30.3%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",10,0.73,https://leetcode.com/problems/powx-n
79,Word Search,Medium,35.6%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",10,0.709,https://leetcode.com/problems/word-search
647,Palindromic Substrings,Medium,60.6%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Uber, X",10,0.653,https://leetcode.com/problems/palindromic-substrings
347,Top K Frequent Elements,Medium,61.2%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Spotify, Uber",10,0.576,https://leetcode.com/problems/top-k-frequent-elements
739,Daily Temperatures,Medium,63.3%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Nvidia, Uber",10,0.345,https://leetcode.com/problems/daily-temperatures
297,Serialize and Deserialize Binary Tree,Hard,47.5%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",9,2.744,https://leetcode.com/problems/serialize-and-deserialize-binary-tree
273,Integer to English Words,Hard,27.1%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",9,2.383,https://leetcode.com/problems/integer-to-english-words
138,Copy List with Random Pointer,Medium,36.4%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,2.065,https://leetcode.com/problems/copy-list-with-random-pointer
4,Median of Two Sorted Arrays,Hard,29.6%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,1.985,https://leetcode.com/problems/median-of-two-sorted-arrays
973,K Closest Points to Origin,Medium,63.8%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",9,1.785,https://leetcode.com/problems/k-closest-points-to-origin
173,Binary Search Tree Iterator,Medium,56.6%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",9,1.777,https://leetcode.com/problems/binary-search-tree-iterator
31,Next Permutation,Medium,32.6%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Samsung, Uber",9,1.77,https://leetcode.com/problems/next-permutation
124,Binary Tree Maximum Path Sum,Hard,34.3%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber, X",9,1.692,https://leetcode.com/problems/binary-tree-maximum-path-sum
218,The Skyline Problem,Hard,34.6%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber, X",9,1.64,https://leetcode.com/problems/the-skyline-problem
133,Clone Graph,Medium,34.8%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Uber, X",9,1.612,https://leetcode.com/problems/clone-graph
68,Text Justification,Hard,27.7%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Uber, X",9,1.536,https://leetcode.com/problems/text-justification
636,Exclusive Time of Functions,Medium,52.0%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",9,1.499,https://leetcode.com/problems/exclusive-time-of-functions
283,Move Zeroes,Easy,57.8%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,1.468,https://leetcode.com/problems/move-zeroes
126,Word Ladder II,Hard,22.1%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",9,1.417,https://leetcode.com/problems/word-ladder-ii
49,Group Anagrams,Medium,56.9%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,1.373,https://leetcode.com/problems/group-anagrams
43,Multiply Strings,Medium,33.9%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber, X",9,1.359,https://leetcode.com/problems/multiply-strings
240,Search a 2D Matrix II,Medium,43.2%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle",9,1.227,https://leetcode.com/problems/search-a-2d-matrix-ii
415,Add Strings,Easy,47.5%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Nvidia, Oracle",9,1.154,https://leetcode.com/problems/add-strings
208,Implement Trie (Prefix Tree),Medium,49.4%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber, X",9,1.146,https://leetcode.com/problems/implement-trie-prefix-tree
72,Edit Distance,Hard,44.8%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Uber",9,1.124,https://leetcode.com/problems/edit-distance
75,Sort Colors,Medium,47.3%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",9,1.117,https://leetcode.com/problems/sort-colors
349,Intersection of Two Arrays,Easy,62.5%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",9,1.087,https://leetcode.com/problems/intersection-of-two-arrays
11,Container With Most Water,Medium,50.8%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,1.079,https://leetcode.com/problems/container-with-most-water
528,Random Pick with Weight,Medium,43.9%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Uber, X",9,1.048,https://leetcode.com/problems/random-pick-with-weight
48,Rotate Image,Medium,56.7%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Nvidia, Uber",9,1.041,https://leetcode.com/problems/rotate-image
51,N-Queens,Hard,46.6%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,1.03,https://leetcode.com/problems/n-queens
105,Construct Binary Tree from Preorder and Inorder Traversal,Medium,48.8%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, X",9,1.027,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal
300,Longest Increasing Subsequence,Medium,42.6%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,0.959,https://leetcode.com/problems/longest-increasing-subsequence
140,Word Break II,Hard,32.6%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber, X",9,0.864,https://leetcode.com/problems/word-break-ii
37,Sudoku Solver,Hard,43.6%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,0.855,https://leetcode.com/problems/sudoku-solver
767,Reorganize String,Medium,48.7%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber, X",9,0.849,https://leetcode.com/problems/reorganize-string
152,Maximum Product Subarray,Medium,31.7%,"Adobe, Amazon, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",9,0.81,https://leetcode.com/problems/maximum-product-subarray
207,Course Schedule,Medium,43.1%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",9,0.786,https://leetcode.com/problems/course-schedule
695,Max Area of Island,Medium,62.7%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,0.782,https://leetcode.com/problems/max-area-of-island
41,First Missing Positive,Hard,32.0%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,0.779,https://leetcode.com/problems/first-missing-positive
24,Swap Nodes in Pairs,Medium,50.4%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,0.775,https://leetcode.com/problems/swap-nodes-in-pairs
62,Unique Paths,Medium,54.1%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,0.774,https://leetcode.com/problems/unique-paths
350,Intersection of Two Arrays II,Easy,51.4%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",9,0.752,https://leetcode.com/problems/intersection-of-two-arrays-ii
315,Count of Smaller Numbers After Self,Hard,41.5%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,0.751,https://leetcode.com/problems/count-of-smaller-numbers-after-self
378,Kth Smallest Element in a Sorted Matrix,Medium,54.3%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber, X",9,0.751,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix
221,Maximal Square,Medium,37.7%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,0.731,https://leetcode.com/problems/maximal-square
45,Jump Game II,Hard,30.6%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,0.713,https://leetcode.com/problems/jump-game-ii
7,Reverse Integer,Easy,25.8%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,0.697,https://leetcode.com/problems/reverse-integer
344,Reverse String,Easy,68.5%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,0.651,https://leetcode.com/problems/reverse-string
55,Jump Game,Medium,34.6%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,0.642,https://leetcode.com/problems/jump-game
122,Best Time to Buy and Sell Stock II,Easy,57.0%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,0.618,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii
103,Binary Tree Zigzag Level Order Traversal,Medium,48.3%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Samsung",9,0.612,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal
279,Perfect Squares,Medium,47.4%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Uber",9,0.599,https://leetcode.com/problems/perfect-squares
450,Delete Node in a BST,Medium,43.1%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",9,0.582,https://leetcode.com/problems/delete-node-in-a-bst
64,Minimum Path Sum,Medium,54.5%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Nvidia, Uber",9,0.56,https://leetcode.com/problems/minimum-path-sum
141,Linked List Cycle,Easy,41.1%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle",9,0.528,https://leetcode.com/problems/linked-list-cycle
59,Spiral Matrix II,Medium,53.9%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,0.514,https://leetcode.com/problems/spiral-matrix-ii
104,Maximum Depth of Binary Tree,Easy,66.0%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Uber",9,0.426,https://leetcode.com/problems/maximum-depth-of-binary-tree
26,Remove Duplicates from Sorted Array,Easy,45.1%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,0.422,https://leetcode.com/problems/remove-duplicates-from-sorted-array
210,Course Schedule II,Medium,40.7%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber, X",9,0.379,https://leetcode.com/problems/course-schedule-ii
202,Happy Number,Easy,50.4%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber, X",9,0.361,https://leetcode.com/problems/happy-number
547,Friend Circles,Medium,58.6%,"Adobe, Amazon, Facebook, Google, LinkedIn, Meta, Microsoft, Uber, X",9,0.334,https://leetcode.com/problems/friend-circles
977,Squares of a Sorted Array,Easy,72.1%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",9,0.307,https://leetcode.com/problems/squares-of-a-sorted-array
113,Path Sum II,Medium,46.7%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle",9,0.289,https://leetcode.com/problems/path-sum-ii
40,Combination Sum II,Medium,48.2%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Uber",9,0.285,https://leetcode.com/problems/combination-sum-ii
118,Pascal's Triangle,Easy,52.5%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber, X",9,0.275,https://leetcode.com/problems/pascals-triangle
253,Meeting Rooms II,Medium,45.7%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",8,2.788,https://leetcode.com/problems/meeting-rooms-ii
17,Letter Combinations of a Phone Number,Medium,46.8%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",8,2.46,https://leetcode.com/problems/letter-combinations-of-a-phone-number
269,Alien Dictionary,Hard,33.3%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber, X",8,2.203,https://leetcode.com/problems/alien-dictionary
277,Find the Celebrity,Medium,41.8%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Uber",8,2.102,https://leetcode.com/problems/find-the-celebrity
65,Valid Number,Hard,15.3%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft",8,1.843,https://leetcode.com/problems/valid-number
227,Basic Calculator II,Medium,36.9%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",8,1.642,https://leetcode.com/problems/basic-calculator-ii
543,Diameter of Binary Tree,Easy,48.4%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",8,1.492,https://leetcode.com/problems/diameter-of-binary-tree
29,Divide Two Integers,Medium,16.4%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",8,1.476,https://leetcode.com/problems/divide-two-integers
212,Word Search II,Hard,34.9%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",8,1.473,https://leetcode.com/problems/word-search-ii
286,Walls and Gates,Medium,54.5%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Spotify, Uber",8,1.456,https://leetcode.com/problems/walls-and-gates
311,Sparse Matrix Multiplication,Medium,61.9%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Uber",8,1.339,https://leetcode.com/problems/sparse-matrix-multiplication
67,Add Binary,Easy,45.2%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",8,1.199,https://leetcode.com/problems/add-binary
449,Serialize and Deserialize BST,Medium,52.0%,"Amazon, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",8,1.18,https://leetcode.com/problems/serialize-and-deserialize-bst
428,Serialize and Deserialize N-ary Tree,Hard,59.4%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Uber",8,1.179,https://leetcode.com/problems/serialize-and-deserialize-n-ary-tree
329,Longest Increasing Path in a Matrix,Hard,43.4%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",8,1.163,https://leetcode.com/problems/longest-increasing-path-in-a-matrix
44,Wildcard Matching,Hard,24.7%,"Adobe, Amazon, Facebook, Google, Meta, Microsoft, Oracle, X",8,1.156,https://leetcode.com/problems/wildcard-matching
721,Accounts Merge,Medium,48.8%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle",8,1.155,https://leetcode.com/problems/accounts-merge
490,The Maze,Medium,51.4%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber, X",8,1.136,https://leetcode.com/problems/the-maze
78,Subsets,Medium,62.0%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",8,1.082,https://leetcode.com/problems/subsets
381,Insert Delete GetRandom O(1) - Duplicates allowed,Hard,34.1%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Uber",8,1.059,https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed
85,Maximal Rectangle,Hard,37.7%,"Adobe, Amazon, Facebook, Google, Meta, Microsoft, Samsung, Uber",8,1.036,https://leetcode.com/problems/maximal-rectangle
150,Evaluate Reverse Polish Notation,Medium,36.3%,"Amazon, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle, Uber",8,1.004,https://leetcode.com/problems/evaluate-reverse-polish-notation
621,Task Scheduler,Medium,50.1%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",8,0.986,https://leetcode.com/problems/task-scheduler
535,Encode and Decode TinyURL,Medium,79.9%,"Adobe, Amazon, Facebook, Google, Meta, Microsoft, Oracle, Uber",8,0.974,https://leetcode.com/problems/encode-and-decode-tinyurl
38,Count and Say,Easy,44.6%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",8,0.971,https://leetcode.com/problems/count-and-say
205,Isomorphic Strings,Easy,39.8%,"Adobe, Amazon, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle",8,0.936,https://leetcode.com/problems/isomorphic-strings
362,Design Hit Counter,Medium,63.7%,"Amazon, Apple, Google, LinkedIn, Microsoft, Netflix, Oracle, Uber",8,0.927,https://leetcode.com/problems/design-hit-counter
